TUCASEID	WEIGHT
20160706160930	11051.0
20160706161102	11051.0
20160908161068	6703.0
20161009161213	11030.0
20170101171716	9094.0
20170101172030	10500.0
20170112160608	16382.0
20170112161583	10056.0
20170201172387	9094.0
20170504170506	22106.0
20170504170592	11030.0
20170505172447	2581.0
20170605171260	33417.0
20170806172202	9094.0
20170807170052	10500.0
20170808171597	16382.0
20171009171054	10500.0
20171110172462	19133.0
20171211170616	9094.0
20171211172190	6703.0
20171211172522	10500.0
20180402181793	33417.0
20180503180856	1470.0
20180504180139	11030.0
20180504181032	8146.0
20180605181928	2581.0
20180808181481	9094.0
20180907180616	11051.0
20181110182219	11030.0
20190112181429	5459.0
20190201191609	11663.0
20190302192399	10500.0
20190603190983	19033.0
20190604191724	16382.0
20190606192065	6703.0
20190806190802	14596.0
20190807191085	5220.0
20190807192092	9094.0
20190908192155	19133.0
20191009190681	5220.0
20160101161245	7107.0
20160101162377	5617.0
20160403160897	5617.0
20160706161376	12328.0
20160707162448	5617.0
20161110161644	3984.0
20170111161011	4329.0
20170302172197	11717.0
20170504172223	3574.0
20170705170007	3984.0
20170706170699	12328.0
20171212172494	3186.0
20180101182392	3849.0
20180112172066	3984.0
20180201181813	16635.0
20180201182363	8100.0
20180302181396	4329.0
20180403181065	8141.0
20180504181943	8230.0
20180605181956	3186.0
20181009181367	3181.0
20181110181568	5617.0
20190112180647	3186.0
20190112181682	3984.0
20190505192522	8230.0
20190807192443	8230.0
20190909191087	17055.0
20190909191277	11717.0
20191008192059	3849.0
20191212191932	3574.0
20160101161249	2171.0
20160111150511	5285.0
20160111151357	5237.0
20160112150062	5616.0
20160112152398	5237.0
20160201161495	10435.0
20160302161577	6198.0
20160302162167	4397.0
20160302162306	7389.0
20160403160605	6564.0
20160403161549	3542.0
20160403161703	7389.0
20160404161545	6564.0
20160504160590	2455.0
20160504162100	3987.0
20160605161416	3987.0
20160606160103	7389.0
20160706161400	5616.0
20160707161464	5237.0
20160807160535	6198.0
20160807161062	7389.0
20160908161975	3987.0
20161009161994	2171.0
20161110160635	10435.0
20161110160871	3542.0
20161211160830	6647.0
20161211161061	6564.0
20161211162213	5493.0
20161212161430	3987.0
20170111161543	10435.0
20170112160724	7102.0
20170112161271	7988.0
20170201171269	4397.0
20170202172164	3542.0
20170402171906	6602.0
20170403172055	2171.0
20170404172127	5285.0
20170503171468	5285.0
20170503172302	69.0
20170505171522	21582.0
20170505172463	7389.0
20170605170081	6198.0
20170605170545	2691.0
20170605172465	2455.0
20170606170610	7711.0
20170707171586	25954.0
20170807172331	17592.0
20170908170109	3987.0
20171008171259	10156.0
20171009171593	10435.0
20171009172104	5285.0
20171109171764	5285.0
20171210172113	10156.0
20171211171182	2455.0
20171211171764	5285.0
20171211172404	7389.0
20171211172454	5237.0
20180111172231	2171.0
20180201181134	5493.0
20180212172232	2455.0
20180302180746	6198.0
20180302181856	5616.0
20180303180100	295.0
20180403180979	69.0
20180403182478	5616.0
20180404181301	2455.0
20180504180592	4397.0
20180605181061	5616.0
20180705181993	5285.0
20180706182043	7389.0
20180706182285	4397.0
20180807181102	7710.0
20180908180978	6602.0
20181010180849	6647.0
20181010181545	2455.0
20181110181786	2502.0
20190111180658	5237.0
20190112180510	5285.0
20190201190125	9978.0
20190201191811	6564.0
20190302191361	10435.0
20190504190512	4397.0
20190504190632	5285.0
20190504192040	6564.0
20190604190648	4397.0
20190605192019	2455.0
20190605192264	7988.0
20190705190766	3987.0
20190706191110	5616.0
20190706191648	7389.0
20190707192063	5285.0
20190807191433	2171.0
20191009191132	5285.0
20191009191502	2455.0
20191110190626	5237.0
20191110190899	5237.0
20191210191361	3542.0
20160101161311	3368.0
20160111150714	7382.0
20160402162376	3323.0
20160504161842	3368.0
20160604162178	3767.0
20160807162197	1980.0
20161009160669	1719.0
20161009161871	11072.0
20161110160573	3370.0
20161211161924	7382.0
20170112160664	3767.0
20170302171469	3767.0
20170302171771	3368.0
20170403170527	3323.0
20170403171778	2158.0
20170504170951	3526.0
20170504171731	2452.0
20170706171473	3482.0
20170706172428	1733.0
20170707171319	1670.0
20170908172403	3323.0
20171211172407	3128.0
20180111170811	3368.0
20180111172244	3767.0
20180403181085	3368.0
20180605181972	3368.0
20180808181690	11072.0
20181009182258	1719.0
20181212181203	1719.0
20190301190853	3767.0
20190302190846	3505.0
20190404190507	1719.0
20190504192388	7382.0
20190605190861	1719.0
20190908190567	5179.0
20190908190736	2129.0
20191110190841	1733.0
20191111191201	1670.0
20160101161317	7440.0
20160101161858	4349.0
20160101162217	4169.0
20160111151601	3960.0
20160111152248	21560.0
20160112151782	4643.0
20160201160145	3137.0
20160201162186	7440.0
20160201162209	4643.0
20160201162520	4349.0
20160301160810	4349.0
20160301161381	4643.0
20160301161841	3493.0
20160301161908	3799.0
20160302160942	4349.0
20160302161284	7440.0
20160302161374	3799.0
20160303162108	4643.0
20160403161013	5831.0
20160403161384	3493.0
20160403161658	3493.0
20160403162154	3642.0
20160404160025	4643.0
20160503162530	4643.0
20160504160142	8634.0
20160504160797	14840.0
20160504161187	3799.0
20160504161588	5171.0
20160505160041	33729.0
20160505161530	3960.0
20160604161728	4349.0
20160605160617	3799.0
20160605161048	3960.0
20160605161321	3642.0
20160605161658	3799.0
20160605161967	3799.0
20160605162307	4349.0
20160605162411	4349.0
20160606160084	3642.0
20160706160770	3799.0
20160706160943	4349.0
20160706161634	4349.0
20160706161794	4349.0
20160706161811	3303.0
20160706162155	13933.0
20160707160050	3799.0
20160806161650	3799.0
20160806162163	4643.0
20160807160044	5171.0
20160807160096	6175.0
20160807160099	4571.0
20160807161455	3960.0
20160807161972	3493.0
20160808161673	3799.0
20160908160023	4349.0
20160908160042	9864.0
20160908160099	4643.0
20160908161683	4349.0
20161008160143	4643.0
20161008162180	14810.0
20161009160004	4643.0
20161009160084	4169.0
20161009160109	4808.0
20161009160135	6175.0
20161009161642	3960.0
20161009161681	5594.0
20161110160171	7440.0
20161110161276	7440.0
20161110161676	3799.0
20161110161795	3493.0
20161110162073	10192.0
20161110162244	3493.0
20161110162402	4808.0
20161210160919	3137.0
20161211160066	4169.0
20161211160150	5594.0
20161211160900	3137.0
20161211160958	3642.0
20161211162276	4571.0
20161211162427	7440.0
20161212161136	3799.0
20170101170928	4643.0
20170101172045	4808.0
20170101172211	8634.0
20170111160633	3642.0
20170112160094	2954.0
20170112160124	3799.0
20170112161320	7440.0
20170112161813	3137.0
20170112162054	4643.0
20170112162154	4643.0
20170112162259	3137.0
20170201170071	4571.0
20170201171679	3660.0
20170201171980	10762.0
20170201172015	6664.0
20170202172213	3960.0
20170301171440	24132.0
20170302170522	7440.0
20170302170961	2954.0
20170302171032	3799.0
20170302171129	3799.0
20170302171271	4643.0
20170302171363	4643.0
20170403170142	7440.0
20170403171112	7440.0
20170403171616	14840.0
20170403171731	3660.0
20170403171798	4349.0
20170403172446	4349.0
20170404171226	3799.0
20170404172322	4571.0
20170504170103	3799.0
20170504170631	4808.0
20170504172388	3642.0
20170505171878	4349.0
20170604170662	3799.0
20170605170889	3642.0
20170605172430	3642.0
20170605172491	4643.0
20170605172521	4349.0
20170705170771	4643.0
20170706170961	3642.0
20170706171008	9285.0
20170706171446	7440.0
20170706172137	3799.0
20170707170872	3960.0
20170707171076	7440.0
20170707171184	4349.0
20170707171745	3642.0
20170806170952	3137.0
20170807171262	6175.0
20170807171566	3799.0
20170807172479	4643.0
20170808170161	3960.0
20170808171634	4643.0
20170908171273	3960.0
20170908171312	7440.0
20170908171526	4349.0
20170908171911	3799.0
20170909170092	6175.0
20170909172289	4643.0
20171009170029	3799.0
20171009172240	3065.0
20171109172397	3137.0
20171110171174	7440.0
20171210170949	4349.0
20171211171510	4643.0
20171211171878	13933.0
20171212171134	7440.0
20180101181193	4349.0
20180111171616	4643.0
20180111171914	4169.0
20180111172090	3799.0
20180112170540	4643.0
20180112171150	11612.0
20180112171771	3799.0
20180112172465	4643.0
20180201181397	3642.0
20180202180872	3799.0
20180302181656	3642.0
20180302182012	4643.0
20180302182046	5171.0
20180312171966	4349.0
20180402181278	3799.0
20180402181684	3493.0
20180403180731	21560.0
20180403181300	3799.0
20180403181313	4349.0
20180403181511	5594.0
20180403182525	4349.0
20180404181087	4349.0
20180503181292	3799.0
20180504181813	4349.0
20180504182094	3960.0
20180504182238	11612.0
20180505182201	3493.0
20180605180148	9112.0
20180605180622	15281.0
20180605181221	3493.0
20180605181405	3799.0
20180605181411	4571.0
20180605181745	4169.0
20180605182428	4349.0
20180606181931	4643.0
20180705182183	39278.0
20180706180556	3799.0
20180706181007	3642.0
20180706181033	3960.0
20180706181317	12788.0
20180706181620	4349.0
20180707181640	5831.0
20180806182357	4643.0
20180807181000	4349.0
20180807181281	3493.0
20180807181401	3493.0
20180807181645	3799.0
20180807182100	4643.0
20180908180569	3493.0
20180909180630	4349.0
20181008181823	4643.0
20181009181786	7440.0
20181009182007	13253.0
20181009182296	4808.0
20181109180706	3799.0
20181109181932	4643.0
20181110181044	4349.0
20181110181488	5111.0
20181110182413	3642.0
20181210181411	3960.0
20181211180503	3799.0
20181211180714	3642.0
20181211180938	7440.0
20181211181024	10147.0
20181212181538	4808.0
20190112181310	3493.0
20190112181515	7440.0
20190112181657	3493.0
20190112181680	4349.0
20190112182162	3799.0
20190201191222	3642.0
20190201192015	4643.0
20190201192126	3799.0
20190202191116	5594.0
20190301191378	4643.0
20190301191588	4808.0
20190301192104	4349.0
20190302191186	12788.0
20190302191497	4349.0
20190302191563	4349.0
20190403190630	4643.0
20190403190969	3799.0
20190403192319	3642.0
20190403192520	4349.0
20190403192524	7440.0
20190404190839	3799.0
20190503191104	11033.0
20190503192130	7440.0
20190504190598	21560.0
20190504191757	5594.0
20190504191912	3493.0
20190504192321	4808.0
20190504192411	3960.0
20190605191103	4643.0
20190605191458	3065.0
20190605191695	4349.0
20190605191702	4349.0
20190605191789	3137.0
20190706191614	3493.0
20190707191829	3642.0
20190707192095	4643.0
20190807190509	4349.0
20190807190633	3642.0
20190807192009	4349.0
20190807192359	4643.0
20190807192373	3799.0
20190808191228	4808.0
20190908191383	10192.0
20190908191409	3799.0
20191009191677	10762.0
20191009191819	3960.0
20191009191895	4349.0
20191109191457	3799.0
20191110190071	4643.0
20191110190789	3799.0
20191110191300	3493.0
20191110192258	7440.0
20191110192448	3642.0
20191210191924	7440.0
20191210191951	6175.0
20191211191316	4349.0
20191211191696	4643.0
20191211191834	3493.0
20191211192087	3493.0
20191211192462	4643.0
20191211192466	3799.0
20191212191269	4643.0
20191212191827	3642.0
20160101161332	3410.0
20160112150641	2371.0
20160112151439	1814.0
20160212151034	2371.0
20160402160963	2791.0
20160403161044	2791.0
20160605160634	1814.0
20160605162013	2452.0
20160705161271	2371.0
20160707162048	4212.0
20160807161399	2813.0
20160807162483	3410.0
20160908161320	2813.0
20160908161515	1814.0
20161109160787	2452.0
20161110160946	4212.0
20161211162445	1814.0
20170101172400	1814.0
20170112162047	3410.0
20170112162190	3382.0
20170212161047	4212.0
20170302171476	5427.0
20170402171602	1690.0
20170403170638	3410.0
20170403170964	4212.0
20170404171156	3382.0
20170605172332	2813.0
20170706171310	1814.0
20170706172389	140.0
20170807170754	2452.0
20170908171531	2791.0
20170908171925	1814.0
20171009171320	4212.0
20171009171825	3382.0
20171009172334	3382.0
20171110170682	2813.0
20171110171051	3410.0
20171211170832	2791.0
20180112170929	1814.0
20180212170905	3382.0
20180212171386	1814.0
20180302182461	2371.0
20180403181604	2813.0
20180404181470	2371.0
20180605180581	2791.0
20180807181181	2452.0
20180807181584	4844.0
20181009180990	2813.0
20181110181010	4844.0
20181210182076	1814.0
20190112181619	2791.0
20190202191571	4212.0
20190403192484	1814.0
20190605190080	10335.0
20190705192360	2813.0
20190807190746	4418.0
20190908191315	1814.0
20190908191458	2791.0
20191009190924	2791.0
20191009191914	2371.0
20191010190574	1814.0
20191110191759	2791.0
20160101161367	4947.0
20160101161883	6606.0
20160111150855	6233.0
20160112150626	7916.0
20160112150780	3986.0
20160112151495	5788.0
20160112151600	5228.0
20160112151839	4643.0
20160112152410	7266.0
20160112152426	17131.0
20160201160132	6107.0
20160201160655	6107.0
20160201160704	6606.0
20160201160719	17131.0
20160201160996	5700.0
20160201161471	4643.0
20160201162005	5788.0
20160201162016	7266.0
20160202160799	7266.0
20160202161902	6107.0
20160202162373	6233.0
20160212150678	4498.0
20160212151159	6107.0
20160212151701	5328.0
20160301160815	7916.0
20160301161782	5788.0
20160302160510	7266.0
20160302160888	7266.0
20160302160896	2714.0
20160302160951	7151.0
20160302160987	7266.0
20160302161506	7151.0
20160302161530	7082.0
20160302161774	5788.0
20160303160888	17131.0
20160303161898	4022.0
20160303161922	4947.0
20160402161912	5700.0
20160403160513	7916.0
20160403160526	5788.0
20160403160621	3240.0
20160403160732	4937.0
20160403161344	6107.0
20160404160996	4643.0
20160404162160	7266.0
20160503161349	5228.0
20160503161958	6606.0
20160504160849	7082.0
20160504161032	19397.0
20160504161063	6107.0
20160504161166	5700.0
20160504161199	27847.0
20160504161261	5788.0
20160504161339	5700.0
20160504161407	4498.0
20160504161916	6107.0
20160504162057	4643.0
20160504162066	5700.0
20160504162130	5328.0
20160604162223	6233.0
20160605160577	5228.0
20160605160731	5228.0
20160605160987	5228.0
20160605161419	7266.0
20160605162239	4643.0
20160606161369	4947.0
20160606161532	5700.0
20160606162509	7266.0
20160704162078	5700.0
20160706161473	5700.0
20160706161840	7916.0
20160706161849	4643.0
20160706161859	7151.0
20160706161921	7266.0
20160706161949	5700.0
20160706161996	4022.0
20160706162210	7916.0
20160707161163	4643.0
20160707161450	5700.0
20160806161178	5700.0
20160807160063	4022.0
20160807160759	5700.0
20160807161314	6606.0
20160807161367	6233.0
20160807161456	7916.0
20160807162392	7266.0
20160808161821	5788.0
20160907160839	2053.0
20160907162368	4643.0
20160908160137	6107.0
20160908160511	7916.0
20160908160738	6676.0
20160908160855	18764.0
20160908160877	6551.0
20160908161292	4498.0
20160908161566	7916.0
20160908161758	5700.0
20160908161797	6606.0
20160908161921	4643.0
20160909160580	5700.0
20161007162107	4937.0
20161009160519	7054.0
20161009160644	4947.0
20161009161068	6107.0
20161009161254	5788.0
20161009161306	4498.0
20161009161483	5228.0
20161009161535	6606.0
20161009161571	6233.0
20161009161750	4937.0
20161009162173	4022.0
20161009162347	6107.0
20161010161957	7266.0
20161108162220	6107.0
20161110161258	7228.0
20161110162060	6107.0
20161110162261	5788.0
20161209161125	7916.0
20161210161162	6107.0
20161210162366	4892.0
20161211160619	4947.0
20161211160838	7916.0
20161211160884	5700.0
20161211160898	7916.0
20161211161662	6209.0
20161211161939	5788.0
20161211162103	5700.0
20161211162347	5700.0
20161211162382	4643.0
20161211162436	7916.0
20161212160523	5788.0
20170101170002	4937.0
20170101170149	6606.0
20170101170819	4947.0
20170101171261	6107.0
20170101171401	5700.0
20170111161988	7916.0
20170112160652	5700.0
20170112161477	4643.0
20170112161550	4643.0
20170112161682	5788.0
20170112161707	6107.0
20170112161726	5700.0
20170112162137	4022.0
20170201170907	6551.0
20170201171061	7266.0
20170201171072	5585.0
20170201171139	9039.0
20170201171367	5700.0
20170201172160	6107.0
20170201172404	7916.0
20170202171546	6107.0
20170302170510	4947.0
20170302170526	5228.0
20170302170913	7916.0
20170302170981	7329.0
20170302171171	4498.0
20170302171772	6606.0
20170302171787	4947.0
20170302171849	4643.0
20170302171885	7266.0
20170303170044	17061.0
20170303170752	7151.0
20170403170586	6606.0
20170403170709	5700.0
20170403171002	7916.0
20170403171258	4643.0
20170403171910	5700.0
20170403172153	5700.0
20170403172200	2053.0
20170403172225	7916.0
20170403172251	7151.0
20170404172051	6233.0
20170503170988	4022.0
20170503171246	4947.0
20170504170742	5700.0
20170504170774	4937.0
20170504170933	4643.0
20170504171257	5700.0
20170504171518	4022.0
20170504172122	4022.0
20170504172144	5700.0
20170505171258	4643.0
20170604170741	7082.0
20170604170816	5700.0
20170604171467	4947.0
20170605170896	4947.0
20170605170994	5228.0
20170605171006	5700.0
20170605172337	3986.0
20170605172376	5700.0
20170605172499	15756.0
20170706170785	6107.0
20170706170880	4947.0
20170706170921	4947.0
20170706171014	27847.0
20170706171111	7266.0
20170706171245	7082.0
20170706171262	5700.0
20170706171326	5700.0
20170706171547	7266.0
20170706171834	4947.0
20170706171875	4947.0
20170706172312	5700.0
20170707172356	4892.0
20170806171984	4022.0
20170806172386	5700.0
20170807170036	27847.0
20170807170861	4937.0
20170807171239	7266.0
20170807171326	7916.0
20170807171642	5788.0
20170807171903	6606.0
20170807172049	5700.0
20170807172535	11986.0
20170908170855	7266.0
20170908170948	22148.0
20170908171168	4498.0
20170908171457	7266.0
20170908171462	7228.0
20170908171516	5700.0
20170908171579	4022.0
20170908171960	7916.0
20170908172424	7266.0
20170909170712	6676.0
20171008171205	6107.0
20171008171730	7266.0
20171009170070	4022.0
20171009170085	4643.0
20171009170673	4947.0
20171009171003	6233.0
20171009171044	7916.0
20171009171274	6107.0
20171009171300	22148.0
20171009171414	7200.0
20171009171485	7082.0
20171009171995	7266.0
20171009172517	7916.0
20171010170746	5788.0
20171109171207	7916.0
20171110171070	5700.0
20171110171531	7228.0
20171110172436	2714.0
20171110172539	4643.0
20171210171028	7266.0
20171210171655	7266.0
20171211170134	7916.0
20171211170510	6606.0
20171211170784	4947.0
20171211171405	4947.0
20171211171624	4937.0
20171211172067	6107.0
20171211172094	9982.0
20171211172532	7916.0
20171212170911	6107.0
20171212172251	7916.0
20180101180886	7266.0
20180111170853	7329.0
20180111170863	7916.0
20180111171504	5700.0
20180111172218	7916.0
20180112170509	4947.0
20180112170551	6107.0
20180112170817	4643.0
20180112170855	4643.0
20180112170996	2053.0
20180112171054	7266.0
20180112171384	6107.0
20180112171397	6606.0
20180112171625	7151.0
20180112171633	2714.0
20180112171838	18190.0
20180112172038	7266.0
20180112172084	7082.0
20180201180858	4643.0
20180201181293	7916.0
20180201181657	7082.0
20180201181699	5788.0
20180201182037	5700.0
20180201182084	6676.0
20180202181926	7266.0
20180202182460	6107.0
20180212171679	5700.0
20180301180671	7266.0
20180301181614	7266.0
20180301182359	5788.0
20180302180705	6107.0
20180302180804	5700.0
20180302180924	4643.0
20180302181140	9039.0
20180302181467	4022.0
20180302181475	7266.0
20180302181669	6107.0
20180302182156	6107.0
20180302182174	6606.0
20180302182286	4643.0
20180302182474	7916.0
20180303181391	5700.0
20180402182261	5308.0
20180403180524	7266.0
20180403180756	6084.0
20180403181060	7151.0
20180403181161	4947.0
20180403181368	5700.0
20180403181501	5308.0
20180403181525	4947.0
20180403181558	4947.0
20180403181658	7266.0
20180403181988	7151.0
20180404180638	6676.0
20180404180890	4947.0
20180503181586	5700.0
20180504180098	7082.0
20180504180565	4937.0
20180504180581	7082.0
20180504180666	4947.0
20180504180725	7266.0
20180504181238	6107.0
20180504181477	7266.0
20180504181625	6233.0
20180604180510	4947.0
20180604181715	7916.0
20180604181853	18190.0
20180605180800	4937.0
20180605180969	15277.0
20180605181245	5700.0
20180605182218	6107.0
20180605182292	6233.0
20180605182425	4643.0
20180606180520	5788.0
20180606182056	6233.0
20180705181697	5700.0
20180705182044	4022.0
20180705182323	7266.0
20180706180656	7916.0
20180706180836	4022.0
20180706181006	5700.0
20180706181974	6233.0
20180706182205	4947.0
20180706182239	17198.0
20180706182299	6107.0
20180707182098	4643.0
20180806180846	4643.0
20180806181325	5228.0
20180806181808	6107.0
20180807180801	18190.0
20180807180805	4022.0
20180807180935	4022.0
20180807181631	4643.0
20180808181293	6107.0
20180808181435	4937.0
20180907180537	5700.0
20180907181215	7266.0
20180907181312	7266.0
20180908180051	7151.0
20180908180740	5700.0
20180908181316	11523.0
20180908181413	6349.0
20180908181438	6107.0
20180908181507	6107.0
20180908181769	7916.0
20180908181971	6107.0
20180908182231	6233.0
20181008180794	7266.0
20181009180549	7916.0
20181009181068	5700.0
20181009181103	4643.0
20181009181353	6606.0
20181009181597	5700.0
20181009181643	4937.0
20181009181710	6107.0
20181009181732	4947.0
20181009182419	5788.0
20181010181605	7266.0
20181109181078	5228.0
20181109181190	5788.0
20181109182152	7151.0
20181110180677	7266.0
20181110180758	6107.0
20181110180813	4498.0
20181110181023	4947.0
20181110181125	4937.0
20181110181187	6107.0
20181110181224	7266.0
20181110181258	5700.0
20181110182241	7916.0
20181211180070	4937.0
20181211181067	5700.0
20181211181243	5700.0
20181211181538	4947.0
20181211181715	17198.0
20181212181570	6606.0
20190101190778	6107.0
20190111181460	22148.0
20190111181668	5700.0
20190112180516	6606.0
20190112181447	7266.0
20190112182453	5788.0
20190201190613	4643.0
20190201190699	6107.0
20190201190707	6107.0
20190201190813	5788.0
20190201190850	7916.0
20190201191124	7082.0
20190201191277	17131.0
20190201191449	5788.0
20190201191569	6233.0
20190201191782	7228.0
20190201191817	7266.0
20190201191827	6107.0
20190201191898	4643.0
20190201192204	7266.0
20190201192369	6233.0
20190202190573	6107.0
20190212181397	6233.0
20190302190667	7266.0
20190302190841	5700.0
20190302190888	4498.0
20190302191043	8165.0
20190302191344	7916.0
20190302191511	22148.0
20190302191536	4498.0
20190302191611	7266.0
20190302191760	7916.0
20190302192436	7916.0
20190302192493	5700.0
20190303190571	6233.0
20190303192018	4643.0
20190403190756	6233.0
20190403190831	4892.0
20190403190846	4643.0
20190403191491	5788.0
20190403191530	6107.0
20190403191611	6107.0
20190403191838	6233.0
20190403192028	4947.0
20190403192185	18190.0
20190404191107	7916.0
20190404191207	4947.0
20190404191267	6107.0
20190404191492	6233.0
20190404191501	5700.0
20190404192495	4022.0
20190502191278	6084.0
20190503190673	7266.0
20190503190726	7151.0
20190503190986	4937.0
20190504190726	6107.0
20190504191051	4498.0
20190504191224	5700.0
20190504191286	5700.0
20190504191468	5788.0
20190504191941	5228.0
20190504192004	4022.0
20190504192398	4947.0
20190504192415	4937.0
20190504192541	6233.0
20190505192268	7916.0
20190604191562	5700.0
20190604192079	20007.0
20190604192185	7266.0
20190605190577	4937.0
20190605190684	7916.0
20190605190857	7916.0
20190605190896	6107.0
20190605191274	7082.0
20190605191278	6107.0
20190605191680	5700.0
20190605191732	4947.0
20190605191822	5700.0
20190605191970	4937.0
20190605192096	4947.0
20190606190570	7200.0
20190606192527	7266.0
20190705191520	5700.0
20190705192398	5700.0
20190706190624	6107.0
20190706190736	4643.0
20190706190816	4937.0
20190706190959	7228.0
20190706190973	4947.0
20190706191021	7916.0
20190706191031	7916.0
20190706191253	6107.0
20190706191286	5788.0
20190706191434	7082.0
20190706191701	17198.0
20190707192075	6107.0
20190807190069	2053.0
20190807191521	6233.0
20190807191532	6107.0
20190807192111	4498.0
20190807192301	5228.0
20190807192389	6107.0
20190807192433	5788.0
20190807192485	6233.0
20190807192568	6107.0
20190808192283	5438.0
20190907191009	10783.0
20190908190845	6107.0
20190908190929	2053.0
20190908191183	4643.0
20190908191226	7794.0
20190908191657	6233.0
20190908191694	4947.0
20190909191691	4947.0
20191008191446	5700.0
20191009190912	6107.0
20191009191264	4022.0
20191009191520	5788.0
20191009192109	5700.0
20191009192243	7916.0
20191009192428	6233.0
20191010190959	6107.0
20191109191937	2640.0
20191110191036	7916.0
20191110192135	6107.0
20191110192432	7266.0
20191111190874	7266.0
20191111191213	4643.0
20191111192159	4643.0
20191111192314	4937.0
20191210191039	6606.0
20191211191026	7266.0
20191211191132	7228.0
20191211191199	19865.0
20191211191298	2053.0
20191211191334	5700.0
20191211191515	11523.0
20191211191518	5700.0
20191211192183	4498.0
20191211192485	7916.0
20191211192530	4643.0
20191212190681	5328.0
20191212191859	5700.0
20160101161372	1172.0
20160112150625	6507.0
20160403160708	1172.0
20160403160794	5085.0
20160504160899	9207.0
20160504161128	7084.0
20160706160111	7084.0
20160706161345	3682.0
20160908161977	5197.0
20161008161127	1172.0
20170112161017	980.0
20170301170690	8528.0
20170302172249	980.0
20170604170926	5397.0
20170908170605	3682.0
20171009172355	980.0
20180112170801	3682.0
20180201182368	980.0
20180301181253	832.0
20180605182142	6248.0
20180908182002	980.0
20181008181929	5195.0
20181009180949	388.0
20181109181646	1172.0
20190201191529	3682.0
20190302192024	5195.0
20190402191224	980.0
20190403191103	6248.0
20190806191352	980.0
20191110191369	187.0
20160101161373	5208.0
20160111151153	11089.0
20160112151072	8002.0
20160112151605	1504.0
20160112152301	3491.0
20160201160997	5208.0
20160302161778	5208.0
20160402161739	35395.0
20160403160139	11089.0
20160503161239	1091.0
20160504161133	5208.0
20160605161927	5968.0
20160606161772	1347.0
20160606162085	8002.0
20160707161777	5968.0
20160806162408	2585.0
20160807161946	1091.0
20160807162121	5968.0
20160807162546	5208.0
20160908160907	2560.0
20160908161355	4348.0
20160908161637	2560.0
20161009161204	11089.0
20161010160080	3191.0
20161210161740	11913.0
20161212161190	1866.0
20170112161420	5208.0
20170112161864	11089.0
20170201171704	5208.0
20170201171791	7433.0
20170301172003	6248.0
20170302170569	8002.0
20170302171033	1091.0
20170302172315	20740.0
20170403170907	2115.0
20170404172387	6248.0
20170503171638	8002.0
20170504170570	7433.0
20170605170582	3191.0
20170605171095	1866.0
20170605171393	5968.0
20170605171640	1866.0
20170605172242	3491.0
20170605172255	5968.0
20170706170960	11087.0
20170706171658	8002.0
20170706172147	5814.0
20170707170042	1347.0
20170707171181	3191.0
20170707172058	1504.0
20170908171908	5968.0
20170908172142	35395.0
20170908172151	5968.0
20170909171946	5208.0
20171008171257	11913.0
20171010171031	1866.0
20171109171793	9281.0
20171110170532	21493.0
20171211171347	5968.0
20171211171851	1480.0
20171211172535	5208.0
20180101180977	3491.0
20180201181426	8002.0
20180302181902	3191.0
20180403180538	15913.0
20180403181954	2585.0
20180404181187	2560.0
20180404181887	8002.0
20180605181117	3191.0
20180605182049	5814.0
20180705181788	6653.0
20180706182044	1091.0
20180807180975	1091.0
20180908182195	1504.0
20181009180842	2531.0
20181110181710	2115.0
20181110181768	3491.0
20181110182246	3491.0
20181211180967	5208.0
20181211182114	1504.0
20181211182442	1504.0
20190112180796	3491.0
20190112182058	6248.0
20190202191768	1091.0
20190302191022	15913.0
20190302192471	1091.0
20190403191516	5814.0
20190403191967	5208.0
20190403192011	5208.0
20190403192483	5814.0
20190504191801	3491.0
20190706191632	1504.0
20190806191127	5968.0
20190807191024	5208.0
20190807192099	5814.0
20190807192322	8002.0
20190807192494	1504.0
20190908191040	9281.0
20190909190608	2560.0
20191007192187	9281.0
20191008190686	2115.0
20191008192458	26013.0
20191009191364	3974.0
20191210190068	1866.0
20191210191937	3191.0
20191211191357	6343.0
20160101161376	6732.0
20160111151916	9297.0
20160112151610	6359.0
20160201160806	11370.0
20160201161241	6103.0
20160201161755	6359.0
20160201161897	6221.0
20160201162466	4640.0
20160202160592	6221.0
20160212150730	3872.0
20160212151303	4640.0
20160212151387	12245.0
20160302160643	4640.0
20160302161022	6103.0
20160302161049	7758.0
20160302161571	9297.0
20160302161780	16010.0
20160303162216	6103.0
20160403160576	6103.0
20160403160730	6732.0
20160403160840	6732.0
20160403161022	6221.0
20160404161529	11370.0
20160404161849	6732.0
20160404162351	17008.0
20160503161251	9531.0
20160504160879	6667.0
20160504162467	8364.0
20160604161917	6667.0
20160605160965	4504.0
20160605161541	11370.0
20160605161650	11370.0
20160605161728	6221.0
20160605162487	8152.0
20160704161988	33275.0
20160706160105	16010.0
20160706160785	8364.0
20160706160808	11370.0
20160706161486	6261.0
20160706161809	11370.0
20160706162150	8152.0
20160707161795	11909.0
20160806161310	8364.0
20160807160046	8364.0
20160807160080	9531.0
20160807160575	4640.0
20160807160687	6732.0
20160808162073	6732.0
20160907162021	8364.0
20160909161937	6359.0
20161008162131	4843.0
20161008162249	6732.0
20161009160628	11317.0
20161009160750	6732.0
20161009161474	4552.0
20161009161922	8364.0
